"","X","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","Group"
"335",335,"A1",42,459,0.249999999999993,1,1,22.7020900030008,0,"A"
"336",336,"A1",42,442,0.749999999999982,1,2,30.3571941182531,0,"A"
"337",337,"A1",42,443,0.249999999999996,0,2,0.75808016728875,1,"A"
"338",338,"A1",42,383,3.99999999999993,1,7,1.22122399339032,0,"A"
"339",339,"A1",42,354,0.999999999999957,1,10,32.7228433368999,0,"A"
"340",340,"A1",42,385,0.999999999999964,1,6,23.5441709002572,0,"A"
"341",341,"A1",42,386,0.499999999999985,1,5,24.0915223711581,0,"A"
"342",342,"A1",42,435,0.249999999999993,0,3,4.59029813427789,0,"A"
"343",343,"A1",42,402,0.25,1,3,27.4941221820654,0,"A"
"344",344,"A1",42,390,0.750000000000006,1,4,9.05256832920167,0,"A"
"345",345,"A1",42,395,0.249999999999994,0,4,12.6314088055942,0,"A"
"346",346,"A1",42,457,0.250000000000002,1,1,7.57892831624498,0,"A"
"347",347,"A1",42,407,2.24999999999995,1,3,6.56843257431618,0,"A"
"348",348,"A1",42,399,0.500000000000002,1,3,9.1788806862533,0,"A"
"349",349,"A1",42,430,1.99999999999998,1,3,2.35878531379038,0,"A"
"350",350,"A1",42,396,0.999999999999988,1,4,20.5477153424035,0,"A"
"351",351,"A1",42,446,0.249999999999993,0,2,37.09383462241,0,"A"
"352",352,"A1",42,418,1.99999999999996,1,3,28.6737877697914,0,"A"
"353",353,"A1",42,408,0.249999999999989,1,3,11.7550494618248,0,"A"
"354",354,"A1",42,425,1.99999999999996,1,3,18.4425153238939,0,"A"
"355",355,"A1",42,423,1.49999999999992,1,3,5.43944896136976,0,"A"
"356",356,"A1",42,406,1.99999999999992,1,3,37.6419402045832,0,"A"
"357",357,"A1",42,462,0.25,1,1,34.7360103347235,0,"A"
"358",358,"A1",42,392,0.749999999999972,1,4,19.0811465940612,0,"A"
"359",359,"A1",42,393,2.49999999999996,1,4,4.63164784540528,0,"A"
